model,rank,mean_cv_score,std_cv_score,C,penalty,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,learning_rate,subsample
GradientBoosting,139,0.6787990497255674,0.029576539411677337,,,3,0.5,,13.0,267.0,0.03167180667854295,0.8344919328067189
GradientBoosting,140,0.6787990497255673,0.020663504560803115,,,4,sqrt,,5.0,99.0,0.04890168508329703,0.8650089137415928
GradientBoosting,141,0.6787908577045957,0.022129286592207493,,,4,0.5,,14.0,190.0,0.01571876109196418,0.7620808347125668
GradientBoosting,142,0.6775231424592447,0.02580639259191128,,,3,log2,,8.0,210.0,0.032490367289478635,0.6831545020584109
GradientBoosting,143,0.6775210944540018,0.018297823731395345,,,3,sqrt,,8.0,250.0,0.3560998259150808,0.8493192507310232
GradientBoosting,144,0.677516998443516,0.018380890525111916,,,4,log2,,2.0,374.0,0.00536511561166806,0.8735855077592565
GradientBoosting,145,0.6768923568444334,0.015620985428799795,,,4,0.5,,3.0,104.0,0.3388420955285064,0.8654684661450592
GradientBoosting,146,0.676884164823462,0.024221494364768923,,,3,log2,,4.0,409.0,0.027819142461428265,0.6281664523398175
GradientBoosting,147,0.6749856639632996,0.014623676139403888,,,5,0.5,,18.0,304.0,0.46802700512426854,0.9212559025519583
GradientBoosting,148,0.674961087900385,0.017426741245070425,,,5,sqrt,,7.0,83.0,0.008599479590772226,0.8216712010063174
GradientBoosting,149,0.6749549438846563,0.024134906843808958,,,3,sqrt,,13.0,132.0,0.059317534014829205,0.7515090503805157
GradientBoosting,150,0.673672892602605,0.023336112006776946,,,2,1.0,,15.0,415.0,0.25018702660354114,0.7005769758047193
GradientBoosting,151,0.6724031293520112,0.025936912570977837,,,3,0.7,,15.0,291.0,0.03980783039031472,0.7541666010159664
GradientBoosting,152,0.6723928893257967,0.02348938487244809,,,2,0.5,,4.0,338.0,0.21374347276476072,0.8423839899124046
GradientBoosting,153,0.671790775784386,0.017239078019059755,,,4,sqrt,,15.0,58.0,0.035432109813661815,0.8166536858643467
GradientBoosting,154,0.6711149340542312,0.0252200063744304,,,2,1.0,,18.0,379.0,0.2059825868506475,0.8762240929782562
GradientBoosting,155,0.6705087245023347,0.013620264064476787,,,5,0.5,,2.0,69.0,0.43147748370466593,0.6969638929660321
GradientBoosting,156,0.6698533628246088,0.017569324074773986,,,3,0.7,,15.0,265.0,0.04656032195599645,0.8882064245565859
GradientBoosting,157,0.6698431227983943,0.027670013956876165,,,3,1.0,,12.0,405.0,0.008484839934449102,0.7282568768638057
GradientBoosting,158,0.6698410747931515,0.023629815799560888,,,4,sqrt,,6.0,274.0,0.010672882067679273,0.6479461469334731
GradientBoosting,159,0.6698349307774227,0.02274659376310432,,,4,sqrt,,17.0,144.0,0.015109887884857356,0.7601201955641126
GradientBoosting,160,0.6698287867616941,0.02921950984634427,,,3,0.5,,8.0,357.0,0.013786438869824117,0.9762093057958416
GradientBoosting,161,0.6692123371835831,0.012257833377960894,,,3,0.7,,8.0,239.0,0.29209930400990025,0.6440207698110707
GradientBoosting,162,0.6692061931678545,0.025906313537425143,,,2,0.7,,16.0,497.0,0.02506841176898053,0.9456670260287612
GradientBoosting,163,0.6685672155320718,0.02556940377270527,,,3,0.5,,18.0,177.0,0.024710208398574334,0.6898419291759927
GradientBoosting,164,0.6666564266404522,0.01090365377035368,,,2,0.5,,4.0,278.0,0.07862164401400319,0.6009357562503113
GradientBoosting,165,0.666023593020398,0.009281132706627131,,,2,0.7,,2.0,305.0,0.4228730016865738,0.7941119497105262
GradientBoosting,166,0.6659990169574834,0.024860953535169532,,,3,0.7,,9.0,171.0,0.3384376631572104,0.6752484638895045
GradientBoosting,166,0.6659990169574834,0.018339717597247993,,,2,0.5,,6.0,480.0,0.2974373406609884,0.885297914889198
GradientBoosting,168,0.6653375112640288,0.03769612793139869,,,2,1.0,,12.0,199.0,0.33780168104312375,0.6880388856324389
GradientBoosting,169,0.6647435897435897,0.02625188242387187,,,2,sqrt,,2.0,499.0,0.0506303330854597,0.8174211444455954
GradientBoosting,170,0.6647251576964036,0.02349874254538272,,,2,log2,,14.0,460.0,0.3071882006883621,0.6157248559364396
GradientBoosting,171,0.6634451544195953,0.01754100601388799,,,4,sqrt,,3.0,179.0,0.4948242492659276,0.7644148053272926
GradientBoosting,172,0.6628082247890554,0.02813263511415668,,,2,1.0,,15.0,115.0,0.19169274801912106,0.9220178670077448
GradientBoosting,173,0.6628061767838125,0.020833239086626744,,,2,log2,,15.0,264.0,0.16833777889678966,0.919942102378926
GradientBoosting,174,0.662183583189973,0.02892132964149249,,,2,1.0,,4.0,193.0,0.12315934834123432,0.8948402823372077
GradientBoosting,175,0.6621692471532727,0.029666323657723013,,,2,log2,,18.0,389.0,0.041463276730235185,0.7836543024953045
GradientBoosting,176,0.6608871958712215,0.02355984641263106,,,3,0.7,,16.0,493.0,0.005381489642873985,0.6488152939379115
GradientBoosting,177,0.6602379782092241,0.028017147669044364,,,3,log2,,13.0,450.0,0.00965947156650801,0.640449070449116
GradientBoosting,178,0.6570533300565249,0.027030844052551954,,,3,0.7,,19.0,77.0,0.04230257598353509,0.6310938547859939
GradientBoosting,179,0.6564061603997706,0.02155901860982001,,,2,0.7,,10.0,100.0,0.1003932297893916,0.8945776942498891
GradientBoosting,180,0.6557815188006881,0.02360513820608646,,,2,0.7,,18.0,51.0,0.2154836904101727,0.9985014799031697
GradientBoosting,181,0.653209224215614,0.02480198477430308,,,2,0.5,,17.0,88.0,0.24906321749662333,0.7174367377057973
GradientBoosting,182,0.6512963873187515,0.026350831185388553,,,3,0.7,,7.0,435.0,0.005497167787383101,0.6727299868828402
GradientBoosting,183,0.6500040960104858,0.01923280774945587,,,2,0.5,,18.0,466.0,0.47154404318371723,0.7874772639179881
GradientBoosting,184,0.6500020480052429,0.022517060550820207,,,2,0.5,,17.0,110.0,0.19851384540756492,0.6010380097534586
GradientBoosting,185,0.6493671663799458,0.02484996394712479,,,2,0.7,,9.0,316.0,0.028669965759111685,0.918106924743956
GradientBoosting,186,0.6468337838944868,0.011168964034586072,,,4,0.5,,8.0,52.0,0.006662737901687007,0.9580827350748797
GradientBoosting,187,0.6448799868927664,0.028483635713612898,,,2,1.0,,17.0,360.0,0.03377606167705781,0.9458889505020213
GradientBoosting,188,0.6391353321864505,0.029193169024483132,,,2,0.5,,15.0,53.0,0.09245415720175122,0.6529104844501321
GradientBoosting,189,0.6346522487097567,0.020607210106074917,,,2,sqrt,,16.0,153.0,0.051374470893929366,0.9488495635776606
GradientBoosting,190,0.6295527156549521,0.012849991144192151,,,3,1.0,,19.0,84.0,0.00795290888941017,0.7346216859554906
GradientBoosting,191,0.6289075940034407,0.012629186029186463,,,3,0.7,,18.0,62.0,0.013239330332868157,0.8374369814216195
GradientBoosting,192,0.6218808880150732,0.011667417026537908,,,2,1.0,,11.0,88.0,0.015272530868998945,0.7288316662332713
GradientBoosting,193,0.6199475710657819,0.020522507196160212,,,2,0.7,,5.0,102.0,0.01929263499238995,0.9166316174903394
GradientBoosting,194,0.6186696157942164,0.01913811797133879,,,2,0.5,,12.0,343.0,0.005107801959044862,0.7385383977463845
GradientBoosting,195,0.6180388301794053,0.010338014010393312,,,2,0.7,,3.0,59.0,0.015701758157671216,0.797592594852345
GradientBoosting,196,0.6173875645121651,0.01671531845145561,,,2,sqrt,,2.0,185.0,0.010702959509924531,0.602208846849441
GradientBoosting,196,0.6173875645121651,0.018002169486452595,,,2,sqrt,,3.0,102.0,0.005821990200937928,0.7957811041110252
GradientBoosting,198,0.6161096092405998,0.015841627553013896,,,2,sqrt,,10.0,226.0,0.013314705746398177,0.8229221475560191
GradientBoosting,199,0.6122736954206603,0.015038864374479717,,,2,sqrt,,2.0,266.0,0.008168955130129702,0.8819702198755812
GradientBoosting,200,0.5304026378307528,0.018587700548814194,,,6,sqrt,,2.0,486.0,0.46989465167063893,0.6407129890481614
